Line Number,Text,Season,Episode,Episode Name
166,"This whole thing,",1,4,Meadowlands
167,this whole arrangement.,1,4,Meadowlands
168,Security.,1,4,Meadowlands
169,"I come here, I tell you things,",1,4,Meadowlands
170,I don't know how safe it is.,1,4,Meadowlands
171,I understand your concerns.,1,4,Meadowlands
172,But I told you what,1,4,Meadowlands
173,the ground rules are:,1,4,Meadowlands
174,As long as I don't hear anything,1,4,Meadowlands
175,incriminating...,1,4,Meadowlands
176,You don't fucking get it.,1,4,Meadowlands
177,Just my being here incriminates me!,1,4,Meadowlands
178,"Somebody sees me, they tell somebody",1,4,Meadowlands
179,"else, all of a sudden I'm a celebrity!",1,4,Meadowlands
180,I thought we made some progress,1,4,Meadowlands
181,on your narcissism.,1,4,Meadowlands
182,Who are you?,1,4,Meadowlands
183,Why is that so important,1,4,Meadowlands
184,for you to know?,1,4,Meadowlands
185,My mother told me never to,1,4,Meadowlands
186,answer a question with a question.,1,4,Meadowlands
187,So your mother did,1,4,Meadowlands
188,teach you something.,1,4,Meadowlands
189,"If I asked you about your life,",1,4,Meadowlands
190,"who you talk to, who you trust?",1,4,Meadowlands
191,I'd have to take the Fifth.,1,4,Meadowlands
192,That's cute.,1,4,Meadowlands
193,Oh!,1,4,Meadowlands
194,"I'm sorry, I wasn't aware of",1,4,Meadowlands
195,what I was saying.,1,4,Meadowlands
196,I'm sorry.,1,4,Meadowlands
197,Why are you here?,1,4,Meadowlands
198,Chris sent me for you.,1,4,Meadowlands
199,Chris? Did something happen?,1,4,Meadowlands
200,"Must be my dad, right?",1,4,Meadowlands
201,Why else would Chris send you?,1,4,Meadowlands
202,HUNTER:,1,4,Meadowlands
203,Did Brendan get my poem?,1,4,Meadowlands
204,Another search warrant? Calls them the,1,4,Meadowlands
205,Federal Bureau of Annoying Bullshit.,1,4,Meadowlands
206,You told your old man!,1,4,Meadowlands
207,You scared me!,1,4,Meadowlands
208,What happened to you?,1,4,Meadowlands
209,We're moving to Florida because you,1,4,Meadowlands
210,couldn't keep your mouth shut!,1,4,Meadowlands
211,What are you talking about?,1,4,Meadowlands
212,Did Brendan ask about me?,1,4,Meadowlands
213,Get us out of here! Get us out!,1,4,Meadowlands
214,Did you tell your old man?,1,4,Meadowlands
215,About the meth? Are you insane?,1,4,Meadowlands
216,Don't you get it? This is serious!,1,4,Meadowlands
217,Let go of me!,1,4,Meadowlands
218,ADRIANA:,1,4,Meadowlands
219,Stop this shit!,1,4,Meadowlands
220,He's worried about you. He's been,1,4,Meadowlands
221,"asking about you, asshole.",1,4,Meadowlands
222,I'm sorry if I hurt you.,1,4,Meadowlands
223,"I hate my life, being a Soprano.",1,4,Meadowlands
224,CHRIS:,1,4,Meadowlands
225,Hey...,1,4,Meadowlands
226,...don't ever say you hate life.,1,4,Meadowlands
227,That's blasphemy.,1,4,Meadowlands
228,Fuck you!,1,4,Meadowlands
229,CHRIS:,1,4,Meadowlands
230,"Okay, let's go.",1,4,Meadowlands
231,Remember when you were little?,1,4,Meadowlands
232,I'll buy you one of those,1,4,Meadowlands
233,"Happy Meals, all right?",1,4,Meadowlands
234,Where the fuck are you?,1,4,Meadowlands
235,[BUG BUZZES],1,4,Meadowlands
236,This is a new shirt your grandmother,1,4,Meadowlands
237,bought. It's in the trash?,1,4,Meadowlands
238,It's a Westport.,1,4,Meadowlands
239,It's not even cool anymore.,1,4,Meadowlands
240,What did you just say?,1,4,Meadowlands
241,I got in a fight.,1,4,Meadowlands
242,Hope you did as much damage,1,4,Meadowlands
243,to his wardrobe. Who with?,1,4,Meadowlands
244,I didn't get caught. No demerits.,1,4,Meadowlands
245,"Anthony, who?",1,4,Meadowlands
246,Jeremy.,1,4,Meadowlands
247,Jeremy Piocosta?,1,4,Meadowlands
248,You were together at camp.,1,4,Meadowlands
249,I thought you were friends.,1,4,Meadowlands
250,"If that's all the information I get,",1,4,Meadowlands
251,I'll call Mrs. Piocosta.,1,4,Meadowlands
252,"No, Ma, wait! Don't call!",1,4,Meadowlands
253,You kids are gonna learn,1,4,Meadowlands
254,the value of a dollar!,1,4,Meadowlands
255,I'll wash your car.,1,4,Meadowlands
256,You never put any effort in.,1,4,Meadowlands
257,"I will, I promise.",1,4,Meadowlands
258,I'll do it really good.,1,4,Meadowlands
259,"Just don't call, I'll get the money.",1,4,Meadowlands
260,"Forty dollars, Anthony.",1,4,Meadowlands
261,"I know, I know.",1,4,Meadowlands
262,Ma!,1,4,Meadowlands
263,How you doing?,1,4,Meadowlands
264,What brings you here?,1,4,Meadowlands
265,Remember that pastry place?,1,4,Meadowlands
266,Ferrara's?,1,4,Meadowlands
267,Brought you some macaroons.,1,4,Meadowlands
268,They're too sweet!,1,4,Meadowlands
269,What do you mean?,1,4,Meadowlands
270,They're your favorites!,1,4,Meadowlands
271,"The activities director,",1,4,Meadowlands
272,"Rosie, says...",1,4,Meadowlands
273,...they're organizing a trip,1,4,Meadowlands
274,to the city.,1,4,Meadowlands
275,Dinner and a show.,1,4,Meadowlands
276,And you don't want to go.,1,4,Meadowlands
277,I don't like the people here.,1,4,Meadowlands
278,You don't know them.,1,4,Meadowlands
279,And that city.,1,4,Meadowlands
280,Grown men soiling themselves.,1,4,Meadowlands
281,It's not like that anymore.,1,4,Meadowlands
282,That Giuliani...,1,4,Meadowlands
283,Let's stick to the field trip.,1,4,Meadowlands
284,Mothers throwing their babies out of,1,4,Meadowlands
285,skyscraper windows.,1,4,Meadowlands
286,You're always with the babies,1,4,Meadowlands
287,out the windows.,1,4,Meadowlands
288,You don't mix with the other ladies,1,4,Meadowlands
289,or talk to the nice gents I see around.,1,4,Meadowlands
290,You're not taking opportunities.,1,4,Meadowlands
291,What do you care?,1,4,Meadowlands
292,"Out of sight, out of mind.",1,4,Meadowlands
293,We don't think like that.,1,4,Meadowlands
294,"Not me, or Carm, or the kids.",1,4,Meadowlands
295,I wish the Lord would take me now.,1,4,Meadowlands
296,I came to get cheered up.,1,4,Meadowlands
297,Think that's a mistake?,1,4,Meadowlands
298,You being sarcastic?,1,4,Meadowlands
299,You can't put your problems on me.,1,4,Meadowlands
300,This is the most expensive,1,4,Meadowlands
301,retirement home in New Jersey.,1,4,Meadowlands
302,"If you wanted to, you",1,4,Meadowlands
303,could be happy here.,1,4,Meadowlands
304,You're pissing it all away.,1,4,Meadowlands
305,What beautiful language,1,4,Meadowlands
306,for your mother.,1,4,Meadowlands
307,You want the macaroons?,1,4,Meadowlands
308,I don't care.,1,4,Meadowlands
309,Leave some out for the lunatics.,1,4,Meadowlands
310,"Goodbye, Ma.",1,4,Meadowlands
311,OLD WOMAN:,1,4,Meadowlands
312,They're saying it might rain today.,1,4,Meadowlands
313,[URINATES],1,4,Meadowlands
314,What the hell are you doing?,1,4,Meadowlands
315,This place is an hour from my office.,1,4,Meadowlands
316,Are you a woman? Get a bladder,1,4,Meadowlands
317,transplant. My mother lives here.,1,4,Meadowlands
318,It's not real convenient for me.,1,4,Meadowlands
319,It's not convenient?,1,4,Meadowlands
320,Why don't we meet at your precinct?,1,4,Meadowlands
321,The government would love a few,1,4,Meadowlands
322,pictures of us for the scrapbook.,1,4,Meadowlands
323,What do you got for me?,1,4,Meadowlands
324,Here.,1,4,Meadowlands
325,"""Jennifer Melfi, M.D.""?",1,4,Meadowlands
326,"Her background, daily routine.",1,4,Meadowlands
327,And your personal relationship,1,4,Meadowlands
328,with her is?,1,4,Meadowlands
329,None of your fucking business.,1,4,Meadowlands
330,You can't blame a guy for trying.,1,4,Meadowlands
331,Are you bored with your life?,1,4,Meadowlands
332,"Oh, yeah, sure!",1,4,Meadowlands
333,Busting whores and junkies.,1,4,Meadowlands
334,"Plus, it's a thrill to pay two",1,4,Meadowlands
335,"alimonies on a $40,000-a-year income.",1,4,Meadowlands
336,TONY:,1,4,Meadowlands
337,"All right, listen.",1,4,Meadowlands
338,I don't want her touched or bothered.,1,4,Meadowlands
339,"I want to know the who,",1,4,Meadowlands
340,"when, why. That's it.",1,4,Meadowlands
341,Usual fee?,1,4,Meadowlands
342,"The Knicks lost, lieutenant.",1,4,Meadowlands
343,You're down two large.,1,4,Meadowlands
344,Lay off the vig.,1,4,Meadowlands
345,We'll see what kind of job you do.,1,4,Meadowlands
346,Okay. See you in a few days.,1,4,Meadowlands
347,What you got in the box?,1,4,Meadowlands
348,Macaroons.,1,4,Meadowlands
349,This is awful.,1,4,Meadowlands
350,I can't deal with this.,1,4,Meadowlands
351,What kind of God?,1,4,Meadowlands
352,Christopher!,1,4,Meadowlands
353,TONY:,1,4,Meadowlands
354,Where you been?,1,4,Meadowlands
355,What happened to you?,1,4,Meadowlands
356,Brendan's dead.,1,4,Meadowlands
357,What are you talking about?,1,4,Meadowlands
358,The fish is in my pocket.,1,4,Meadowlands
359,CHRIS: Brendan's brains are floating,1,4,Meadowlands
360,in his bathtub.,1,4,Meadowlands
361,Message job. Through the eye.,1,4,Meadowlands
362,Moe Greene special.,1,4,Meadowlands
363,Uncle Junior.,1,4,Meadowlands
364,"What do you mean, Moe Greene?",1,4,Meadowlands
365,In one.,1,4,Meadowlands
366,"Moe's eyes got too big for his stomach,",1,4,Meadowlands
367,so they put a caliber in his eye.,1,4,Meadowlands
368,Mikey Palmice does their hits.,1,4,Meadowlands
369,"In his glasses, you mean.",1,4,Meadowlands
370,"Glasses, eyes. Why quibble?",1,4,Meadowlands
371,I'm at the World Trade Center.,1,4,Meadowlands
372,What are you doing?,1,4,Meadowlands
373,Palmice's a made guy.,1,4,Meadowlands
374,He didn't have the balls,1,4,Meadowlands
375,to do it himself.,1,4,Meadowlands
376,"Contracted these Russians,",1,4,Meadowlands
377,and he killed my friend.,1,4,Meadowlands
378,Our response should suit the message.,1,4,Meadowlands
379,In the mouth means he was a rat.,1,4,Meadowlands
380,It's just how Francis framed,1,4,Meadowlands
381,"the shot, for the shock value.",1,4,Meadowlands
382,Brendan didn't deserve it.,1,4,Meadowlands
383,Don't talk me out of it.,1,4,Meadowlands
384,"Listen, you can't touch Mikey.",1,4,Meadowlands
385,"Your uncle's pissing on your head,",1,4,Meadowlands
386,what do you expect me to do?,1,4,Meadowlands
387,"I'm on it, T. I know where Mikey's",1,4,Meadowlands
388,"house is, over by Route 10.",1,4,Meadowlands
389,"No. He tries to leave,",1,4,Meadowlands
390,you break his other neck.,1,4,Meadowlands
391,[HAMMERING],1,4,Meadowlands
392,"Hey, Mr. GQ. Got a ticket.",1,4,Meadowlands
393,"How you doing, Mikey?",1,4,Meadowlands
394,How you doing?,1,4,Meadowlands
395,[SCREAMS],1,4,Meadowlands
396,Son of a...,1,4,Meadowlands
397,"Your suit's wrinkled. Here, let",1,4,Meadowlands
398,me fix it up for you.,1,4,Meadowlands
399,Why are you screaming?,1,4,Meadowlands
400,Free alterations.,1,4,Meadowlands
401,Missed a spot.,1,4,Meadowlands
402,This is overdue.,1,4,Meadowlands
403,[LAUGHING],1,4,Meadowlands
404,Hear about the Chinese godfather?,1,4,Meadowlands
405,He made them an offer,1,4,Meadowlands
406,they couldn't understand.,1,4,Meadowlands
407,We gonna stop before,1,4,Meadowlands
408,it gets out of hand?,1,4,Meadowlands
409,Not even a hello?,1,4,Meadowlands
410,I'm here because I love you.,1,4,Meadowlands
411,And I respect you.,1,4,Meadowlands
412,Don't pretend you're,1,4,Meadowlands
413,paying me respect.,1,4,Meadowlands
414,A son who throws his mother,1,4,Meadowlands
415,in an asylum.,1,4,Meadowlands
416,She lives like a poveretta.,1,4,Meadowlands
417,That's none of your business.,1,4,Meadowlands
418,"Your friends get in my business,",1,4,Meadowlands
419,expect me to turn the cheek.,1,4,Meadowlands
420,The truck was made good to you.,1,4,Meadowlands
421,I'm sitting here like patience,1,4,Meadowlands
422,"on a monument, waiting for discipline.",1,4,Meadowlands
423,"Your boys were warned,",1,4,Meadowlands
424,and still they embarrass me.,1,4,Meadowlands
425,I run my crew my way.,1,4,Meadowlands
426,What you did was extreme.,1,4,Meadowlands
427,Now you're my judge?,1,4,Meadowlands
428,I answer to bigger people,1,4,Meadowlands
429,"than you, my friend.",1,4,Meadowlands
430,Like Jackie?,1,4,Meadowlands
431,Want to take this to his deathbed?,1,4,Meadowlands
432,That nephew of yours we gave,1,4,Meadowlands
433,a high colonic...,1,4,Meadowlands
434,...he earns good?,1,4,Meadowlands
435,He's coming up.,1,4,Meadowlands
436,Okay.,1,4,Meadowlands
437,He works for me now.,1,4,Meadowlands
438,Excuse me?,1,4,Meadowlands
439,Maybe he gives you agita for a change.,1,4,Meadowlands
440,"You got some set of balls, you know that?",1,4,Meadowlands
441,Absolutely not.,1,4,Meadowlands
442,"I show you my hand,",1,4,Meadowlands
443,and you slap it away.,1,4,Meadowlands
444,What's the matter with you?,1,4,Meadowlands
445,Why can't we talk,1,4,Meadowlands
446,"like adults anymore, huh?",1,4,Meadowlands
447,Out.,1,4,Meadowlands
448,"Next time you come in,",1,4,Meadowlands
449,you come heavy or not at all.,1,4,Meadowlands
450,You don't mean that.,1,4,Meadowlands
451,By the time I get to take the sergeant,1,4,Meadowlands
452,"exam, the pay scale is frozen by law.",1,4,Meadowlands
453,Why are we following these people?,1,4,Meadowlands
454,"They grabbed a meal, saw a movie.",1,4,Meadowlands
455,So what?,1,4,Meadowlands
456,Luckily they stopped at,1,4,Meadowlands
457,that package store.,1,4,Meadowlands
458,I got a juice.,1,4,Meadowlands
459,"Yeah, I can smell the potatoes.",1,4,Meadowlands
460,"Hey, listen, asshole.",1,4,Meadowlands
461,Same make and model left the scene,1,4,Meadowlands
462,of a homicide on Long Island.,1,4,Meadowlands
463,Stay fucking current.,1,4,Meadowlands
464,You broke it off,1,4,Meadowlands
465,with the shlub after a week?,1,4,Meadowlands
466,I know. I feel for you males.,1,4,Meadowlands
467,It's our goddamned fault,1,4,Meadowlands
468,you don't know how to act.,1,4,Meadowlands
469,Admitting mistakes.,1,4,Meadowlands
470,"We tell you to be more sensitive,",1,4,Meadowlands
471,you join Promise Keepers.,1,4,Meadowlands
472,"We say, ""Get in touch with your",1,4,Meadowlands
473,"feelings."" You run into the woods...",1,4,Meadowlands
474,"...gunking yourselves with bear fat,",1,4,Meadowlands
475,beating a drum.,1,4,Meadowlands
476,Don't ruin my evening.,1,4,Meadowlands
477,You know what I mean.,1,4,Meadowlands
478,Sure.,1,4,Meadowlands
479,You want someone who's,1,4,Meadowlands
480,sensitive to your needs...,1,4,Meadowlands
481,...but still decisive enough for,1,4,Meadowlands
482,a grope in the closet.,1,4,Meadowlands
483,Yeah.,1,4,Meadowlands
484,Something like that.,1,4,Meadowlands
485,[SIRENS],1,4,Meadowlands
486,"Oh, shit! That's all I need.",1,4,Meadowlands
487,We were speeding?,1,4,Meadowlands
488,I wasn't looking.,1,4,Meadowlands
489,Pull over.,1,4,Meadowlands
490,"License and registration, please.",1,4,Meadowlands
491,"I'm sorry, officer.",1,4,Meadowlands
492,Did I do something wrong?,1,4,Meadowlands
493,Detective.,1,4,Meadowlands
494,"You crossed the double line,",1,4,Meadowlands
495,have you been drinking?,1,4,Meadowlands
496,We had wine with dinner.,1,4,Meadowlands
497,"Step out of the car, please.",1,4,Meadowlands
498,I don't believe this.,1,4,Meadowlands
499,"Just relax, Randall,",1,4,Meadowlands
500,"and do what he says, okay?",1,4,Meadowlands
501,I need you to walk a straight line,1,4,Meadowlands
502,"to me, sir. Heel to toe.",1,4,Meadowlands
503,RANDALL:,1,4,Meadowlands
504,Look...,1,4,Meadowlands
505,I applaud your vigilance.,1,4,Meadowlands
506,"But this is unnecessary, all right?",1,4,Meadowlands
507,I'm a lawyer.,1,4,Meadowlands
508,I know I'm under the limit.,1,4,Meadowlands
509,"Open the trunk, please.",1,4,Meadowlands
510,What?,1,4,Meadowlands
511,You want to search my golf...?,1,4,Meadowlands
512,Open it!,1,4,Meadowlands
513,I will not!,1,4,Meadowlands
514,You ever hear of probable cause?,1,4,Meadowlands
515,"Oh, yeah, that's a real good legalese!",1,4,Meadowlands
516,Are you resisting arrest?,1,4,Meadowlands
517,Hey!,1,4,Meadowlands
518,"Vin, fucking cool it!",1,4,Meadowlands
519,He can't do that!,1,4,Meadowlands
520,Back in the car!,1,4,Meadowlands
521,He didn't do anything wrong!,1,4,Meadowlands
522,LEWIS:,1,4,Meadowlands
523,"Back in the car, now!",1,4,Meadowlands
524,"Come on, let's go!",1,4,Meadowlands
525,I perceived what I thought,1,4,Meadowlands
526,was a weapon.,1,4,Meadowlands
527,LEWIS:,1,4,Meadowlands
528,"What the hell's wrong with you, Vin?",1,4,Meadowlands
529,"Take him. DUI, resisting arrest,",1,4,Meadowlands
530,assaulting an officer.,1,4,Meadowlands
531,What's he...?,1,4,Meadowlands
532,Do it!,1,4,Meadowlands
533,LEWIS:,1,4,Meadowlands
534,Jesus Christ!,1,4,Meadowlands
535,Don't you touch me!,1,4,Meadowlands
536,You got prime rib at home.,1,4,Meadowlands
537,Don't be going out for hamburgers.,1,4,Meadowlands
538,What? What are you talking about?,1,4,Meadowlands
539,Randall!,1,4,Meadowlands
540,"Randall, I'll follow you!",1,4,Meadowlands
541,"I'm gonna call my lawyer,",1,4,Meadowlands
542,"you fuck, you!",1,4,Meadowlands
543,"She's seeing a Randall Curtin,",1,4,Meadowlands
544,tax lawyer.,1,4,Meadowlands
545,He lives at...,1,4,Meadowlands
546,...1242 Rennsalaer Road.,1,4,Meadowlands
547,"He's divorced, got two kids.",1,4,Meadowlands
548,He's the country club type.,1,4,Meadowlands
549,"Not much in the balls department,",1,4,Meadowlands
550,I might add.,1,4,Meadowlands
551,What about her?,1,4,Meadowlands
552,"The good doctor, in her",1,4,Meadowlands
553,"office at 8 a.m., leaves at 6.",1,4,Meadowlands
554,Orders a tuna sub and Diet Coke.,1,4,Meadowlands
555,She's got a three-bedroom condo,1,4,Meadowlands
556,in Essex Fells. Shops at Pathmark.,1,4,Meadowlands
557,"She's divorced, one kid, 19.",1,4,Meadowlands
558,"Outside of schmucko,",1,4,Meadowlands
559,she don't get out much.,1,4,Meadowlands
560,But she does see a shrink.,1,4,Meadowlands
561,She what?,1,4,Meadowlands
562,"Yeah, she sees a shrink, once a week.",1,4,Meadowlands
563,His name is Elliot Kupferburg.,1,4,Meadowlands
564,Fuck me!,1,4,Meadowlands
565,"She don't fuck anyone,",1,4,Meadowlands
566,from what I can tell.,1,4,Meadowlands
567,It's not because she don't,1,4,Meadowlands
568,got the goods.,1,4,Meadowlands
569,"She left her blinds up, I got some of",1,4,Meadowlands
570,them Victoria Secret-type snaps.,1,4,Meadowlands
571,If you're interested.,1,4,Meadowlands
572,A little a this?,1,4,Meadowlands
573,"Good enough, then?",1,4,Meadowlands
574,Yeah.,1,4,Meadowlands
575,You got any Advil?,1,4,Meadowlands
